4080014800	4080020100
4070008100	4080021500
4070009900	4080017300
4080006900	4080015200
4070008000	4070007200
4080013100	4060010700
4060006600	4060006000
4060007600	4060007200
4060006700	4080002900
4080003000	4060007700
4080007700	4060003700
4060003800	4060001300
4060003000	4060004200
4060002700	4060000800
4060007300	4060010200
4060012300	4070014100
4070018400	4070018200
4070011600	4070011100
4070009700	4070009000
4070008500	4070007600
4070006800	4070006100
4070004600	4070004100
4070005800	4070002600
4080015100	4080014000
4080012600	4080013900
4070003500	4070002200
4070002000	4070007000
4070008400	4070009600
4070021100	4070020600
4070020300	4070020100
4070019900	4070019800
4070019600	4070019500
4070019400	4070019300
4070018900	4070018000
4070017600	4070017300
4070017100	4070017000
4070016900	4070016500
4070016300	4070015300
4070015200	4070015000
4070014600	4070014200
4080023600	4070013600
4070013500	4070013300
4070013200	4070012600
4080023400	4070012200
4070011800	4070011700
4080023200	4080023000
4070010000	4070009400
4070009200	4080022500
4080022300	4070008300
4080021900	4080021800
4070007700	4080021600
4070006200	4080021200
4070005900	4070005600
4080021100	4070005400
4070005200	4070004800
4070004400	4070004200
4080019000	4070003900
4070003700	4070003600
4080018000	4070003400
4070003200	4080017700
4080017600	4070002800
4070002500	4070002100
4080016400	4080016100
4080015900	4070001300
4070001100	4080015400
4080014500	4070001000
4080013400	4070000500
4080012100	4080011100
4060010300	4080010900
4080010300	4080010000
4080009800	4080009700
4080009600	4080008800
4080008000	4080007800
4080005900	4080005000
4080004000	4080003800
4060005800	4080002800
4080002500	4080002300
4060001800	4060001600
4080002100	4080002000
4080001600	4080001500
4060001100	4080001300
4060000900	4080000800
4050013300	4050013900
4050000600	4050001400
4050001300	4050001200
4050001600	4050006500
4050011200	4050007100
4050003400	4050004200
4050005800	4050012500
4050011400	4050010300
4050008000	4050013700
4050012900	4050014300
4050002400	4050014000
4050013500	4050013100
4050011600	4050011300
4050010700	4050004000
4050004100	4050004400
4050000500	4050005000
4050002500	4050000200
4050001100	4050000100
4050004600	4050010500
4050011100	4050007300
4050006200	4050009400
4050009000	4050010400
4050009500	4050008700
4050010100	4050003100
4050005200	4050006800
4050008800	4050008900
4050009100	4050009800
4050009900	4050009700
4050007900	4050014900
4050013800	4050013400
4050012800	4050012700
4050014600	4050014500
4050014800	4050015200
4050015300	4050014700
4050012600	4050012300
4050012200	4050012000
4050011800	4050012400
4050008400	4050007000
4050007500	4050012100
4050008100	4050007800
4050006900	4050006600
4050005500	4050006100
4050005900	4050005700
4050005300	4050005100
4050004900	4050004700
4050004500	4050004300
4050002900	4050002700
4050005400	4050006000
4050007600	4050008200
4050013000	4050002300
4050002000	4050001900
4050001800	4050001700
4050001500	4050001000
4050000800	4050000400
4050016000	4050016900
4050016800	4050036900
4050044100	4050039600
4050039700	4050017700
4050017500	4050045000
4050048000	4050050900
4050049500	4050051200
4050047700	4050048800
4050051400	4050045600
4050047000	4050047800
4050048500	4050049300
4050050000	4050050300
4050051000	4050047500
4050050400	4050049000
4050052600	4050046300
4050047300	4050048400
4050048900	4050050500
4050051500	4050048100
4050048700	4050052500
4050052700	4050050700
4050046900	4050051600
4050046400	4050047900
4050039800	4050034500
4050030600	4050005801
4050044500	4050046200
4050046700	4050052200
4050044700	4050051100
4050045400	4050046000
4050046600	4050044900
4050052100	4050045500
4050047600	4050049100
4050047100	4050049900
4050052400	4050049600
4050012202	4050052300
4050045100	4050043800
4050037100	4050043000
4050033500	4050043500
4050036400	4050037900
4050036100	4050024500
4050026900	4050038700
4050030900	4050032500
4050040700	4050040600
4050038400	4050026800
4050030700	4050034400
4050034200	4050018200
4050017800	4050066700
4050066900	4050061300
4050057000	4050063700
4050063200	4050065400
4050068200	4050068100
4050063600	4050060700
4050066000	4050067100
4050064800	4050065200
4050062500	4050062600
4050070300	4050065900
4050068600	4050065700
4050066300	4050068800
4050069000	4050066200
4050069800	4050069700
4050070400	4050070000
4050069600	4050069500
4050069100	4050015701
4050069300	4050069900
4050068300	4050068900
4050068700	4050065600
4050065500	4050069200
4050063500	4050063800
4050064500	4050062000
4050063400	4050063000
4050059500	4050061000
4050061200	4050063900
4050059800	4050060400
4050060600	4050061500
4050062800	4050064700
4050064900	4050065000
4050064300	4050060300
4050053400	4050053700
4050054000	4050061400
4050054600	4050056600
4050057300	4050062100
4050061800	4050063300
4050063100	4050064100
4050060200	4050060500
4050060800	4050064400
4050066800	4050067500
4050067900	4050066100
4050067800	4050068000
4050066500	4050067300
4050066600	4050068400
4050064600	4050067000
4050065300	4050067700
4050054900	4050058700
4050058100	4050058400
4050059000	4050062300
4050059200	4050055500
4050058900	4050059600
4050061600	4050061700
4050054700	4050056500
4050058000	4050055600
4050059400	4050060900
4050061100	4050055000
4050055400	4050062700
4050057600	4050057700
4050060100	4050062200
4050058800	4050054400
4050062400	4050064200
4050046100	4050045200
4050011501	4050011502
4050011500	4050049800
4050044800	4050010401
4050051900	4050046500
4050045700	4050025200
4050023400	4050004800
4050023300	4050025000
4050035000	4050038800
4050042600	4050038900
4050039000	4050031300
4050031400	4050041000
4050041100	4050024900
4050034600	4050027100
4050040900	4050041200
4050039100	4050042700
4050027400	4050021500
4050021300	4050021400
4050020900	4050020100
4050022100	4050023600
4050025600	4050023900
4050023800	4050022300
4050022400	4050024100
4050025900	4050024300
4050026000	4050005001
4050024400	4050022800
4050022700	4050020600
4050020700	4050019800
4050019700	4050019600
4050020500	4050020400
4050020200	4050020300
4050020000	4050019900
4050019500	4050018900
4050019200	4050019000
4050019400	4050040100
4050021100	4050028000
4050025700	4050028600
4050027300	4050026400
4050027200	4050029100
4050027900	4050024800
4050027500	4050027700
4050027800	4050028400
4050029200	4050029800
4050031100	4050031500
4050035700	4050038500
4050029300	4050030400
4050032100	4050032400
4050032900	4050033700
4050035600	4050034900
4050040400	4050025800
4050026600	4050031600
4050033800	4050033900
4050035300	4050036700
4050040200	4050040300
4050040800	4050041300
4050043200	4050025400
4050026100	4050028200
4050028500	4050030000
4050030500	4050032000
4050033600	4050036000
4050038100	4050039400
4050040500	4050043900
4050026200	4050032600
4050036300	4050037200
4050038300	4050039200
4050039500	4050041600
4050030100	4050030300
4050006300	4050033100
4050033200	4050034700
4050035900	4050041500
4050042400	4050029000
4050029900	4050031000
4050030800	4050032800
4050036600	4050036800
4050041400	4050041900
4050023200	4050026500
4050027600	4050028700
4050034000	4050034800
4050035800	4050036500
4050038200	4050019100
4050024200	4050029700
4050051300	4050053300
4050053100	4050043700
4050044000	4050008500
4050009200	4050009201
4050035200	4050028300
4050029600	4050029400
4050033000	4050035400
4050035100	4050037300
4050037400	4050037700
4050037600	4050037800
4050041700	4050041800
4050042000	4050042100
4050042200	4050043100
4050028100	4050031900
4050004101	4050002501
4050002502	4050001101
4050001102	4050015900
4050056400	4050054500
4050053800	4050054200
4050054800	4050055700
4050056000	4050056100
4050056300	4050055800
4050053900	4050054100
4050053600	4050055200
4050055100	4050055300
4050055900	4050056200
4050056800	4050056700
4050056900	4050057200
4050053000	4050023500
4050047200	4050002401
4050022200	4050042900
4050042500	4050010501
4050010502	4050057500
4050057800	4050003301
4050003302	4050023700
4050024600	4050059300
4050025100	4050025300
4050016400	4050000501
4050000502	4050000201
4050015800	4050016100
4050019300	4050006701
4050004007	4050004008
4050004002	4050004001
4050002402	4050042300
4050009600	4050014601
4050066400	4050070100
4050002301	4050000604
4050000605	4050000601
4050000602	4050007701
4050004005	4050002403
4050017200	4050017900
4050018000	4050003102
4050004201	4050004205
4050003801	4050002901
4050021000	4050044600
4050044200	4050047400
4050031800	4050025500
4050021200	4050058500
4050058300	4050052900
4050012201	4050049200
4050049700	4050036200
4050057100	4050012801
4050043300	4050051800
4050048200	4050051700
4050045800	4050039300
4050021700	4050067400
4050014201	4050058200
4050069400	4050016300
4050022600	4050009301
4050026700	4050033300
4050032700	4050032200
4050028800	4050031700
4050029500	4050007901
4050050800	4050067600
4050016200	4050018700
4050018300	4050018400
4050002902	4050002701
4050050600	4050021900
4050022000	4050065100
4050018600	4050000603
4050061900	4050014100
4050053200	4050070200
4050022900	4050010801
4050016700	4050058600
4050059700	4050057400
4050042800	4050013302
4050044400	4050021600
4050022500	4050024000
4050031200	4050034300
4050038600	4050009001
4050044300	4050053500
4050052800	4050046800
4050050200	4050048300
4050011900	4050002600
4050003300	4050057900
4050054300	4050050100
4050048600	4050008600
4050010200	4050010900
4050010800	4050011000
4050010600	4050003800
4050009300	4050010000
4050011700	4050062900
4050014200	4050014400
4050015000	4050015400
4050008300	4050003700
4050003600	4050002200
4050006400	4050018800
4050010503	4050043600
4050024700	4050023100
4050020800	4050003802
4050016500	4050017000
4050003101	4050004204
4050026300	4050039900
4050038000	4050007101
4050004202	4050035500
4050040000	4050034100
4050033400	4050004006
4050004004	4050004003
4050018500	4050017400
4050017300	4050016600
4050017100	4050021800
4050049400	4050037000
4050027000	4050059100
4050002702	4050000900
4050030200	4050032300
4050052000	4050023000
4050045900	4050043400
4050028900	4050037500
4080014700	4080015000
4080015700	4080017500
4080018900	4080019200
4080020600	4080020700
4080021700	4080006500
4080021000	4070008200
4070008600	4070009300
4070010100	4070010600
4070010800	4070011400
4070015500	4080019300
4060011900	4060011100
4060010500	4060009500
4060007100	4060007000
4060006500	4060004900
4060005000	4060006900
4060003600	4060004400
4060007900	4060007500
4060001000	4060012400
4070013900	4070018600
4080013800	4070001700
4080016500	4070003100
4070003800	4070004900
4070005000	4070006300
4070007400	4070007100
4070007300	4070007800
4070008700	4070010500
4070010400	4070010200
4070011300	4070011500
4070021000	4070020900
4070020800	4070020400
4070020200	4070019200
4070019100	4070019000
4070018300	4070018100
4070017900	4070017500
4070017400	4070017200
4070016800	4070016600
4070016400	4070016200
4070016000	4070015900
4070015800	4070015700
4070015600	4070015100
4070014900	4070014800
4070014500	4070014400
4070014300	4070014000
4070013800	4080023700
4070013700	4070013400
4070012900	4070012800
4070012500	4070012400
4070012300	4070012100
4070012000	4080023100
4070011000	4080022900
4070009800	4080022800
4080022700	4070009100
4080022600	4070008900
4080022400	4070008800
4080022200	4080022100
4080022000	4070007900
4070007500	4070006900
4070006700	4070006600
4070006500	4070006400
4080021400	4080021300
4070005500	4080020900
4070004500	4080020500
4080020400	4080020300
4080020200	4080020000
4080019900	4080019800
4080019700	4080019600
4080019500	4080019400
4080019100	4070004000
4080018800	4080018600
4080018500	4080018400
4080018200	4080018100
4080017900	4070003300
4070003000	4070002700
4070002400	4070002300
4080017400	4070001900
4080017200	4070001800
4080017100	4080017000
4080016800	4070001500
4080016700	4080016600
4070001400	4080016200
4080015800	4080015600
4070001200	4080015500
4080015300	4080014900
4080014600	4070000900
4080014300	4080014200
4080014100	4070000800
4080013600	4080013500
4080013300	4070000600
4080013200	4080013000
4080012900	4080012800
4080012700	4080012500
4080012400	4080012200
4080012000	4080011900
4080011800	4080011700
4060011600	4060011500
4060011300	4080011500
4070000400	4080011400
4060011000	4080011300
4070000300	4080011200
4060010800	4070000100
4080011000	4060010100
4060010000	4060009900
4060009800	4080010700
4080010400	4080010200
4080010100	4080009900
4080009500	4080009300
4080009200	4080009000
4080008900	4080008700
4080008600	4080008500
4060009600	4080008300
4080008200	4080008100
4080007900	4080007600
4080007400	4080007300
4080007200	4060009400
4060009300	4080007000
4080006800	4080006700
4080006600	4060009200
4060009100	4080006400
4080006300	4080006200
4080006100	4060009000
4080006000	4060008900
4080005800	4080005700
4080005600	4060008800
4080005500	4080005400
4080005200	4080004800
4080004700	4080004600
4080004500	4080004400
4080004300	4080004200
4080004100	4060008700
4060008600	4060008500
4060008400	4060008300
4080003900	4060008200
4060008100	4060008000
4060007800	4060007400
4080003700	4060006800
4060006400	4060006300
4080003500	4080003400
4060005900	4060005700
4080003300	4060005600
4060005500	4060005400
4060005300	4060005200
4080003200	4080003100
4060005100	4060004300
4060004100	4060004000
4060003900	4060003500
4060003300	4060003200
4060003100	4060002900
4060002800	4060002500
4060002400	4060002300
4060002200	4060002100
4060002000	4060001900
4060001700	4080002200
4080001800	4080001700
4080001400	4080001200
4080001100	4080001000
4080000900	4080000700
4080000600	4080000500
4080000400	4080000300
4080000200	4080000100
4050000300	4050004203
4060001400	4080069500
4080079100	4070021300
4050070600	4050070500
4070047800	4070040800
4070034900	4070036000
4060044700	4060043700
4070024300	4070024200
4080089900	4070021400
4070021700	4070021200
4060047300	4060011105
4070014903	4070051200
4070059300	4070058900
4070057700	4070057200
4070019302	4080022201
4070060600	4080113100
4080108000	4080107500
4080108100	4080107200
4070057400	4080113500
4080107300	4080018801
4070008103	4070008102
4070008101	4070014501
4080095500	4080095400
4080087200	4080020501
4080106600	4080106700
4080106500	4080106300
4080106400	4080106200
4080106000	4080106100
4080084000	4080004003
4080083000	4080083400
4080083700	4080083600
4080093200	4080093300
4080099500	4070008009
4070008008	4070009904
4070009905	4070009903
4070018601	4070012603
4070012602	4080093500
4080091700	4080091800
4070050800	4080102500
4080103600	4080095800
4080095000	4080095300
4080108300	4080108500
4080108400	4080108200
4080107900	4080107800
4080106800	4080021101
4080102700	4080102800
4080102600	4080104600
4080105600	4080020504
4070049200	4070049400
4070049700	4070012601
4070012801	4070012401
4070046700	4070041500
4070011201	4080109000
4080109200	4080108700
4080108600	4080021102
4080022701	4080022401
4070046500	4070048100
4070050900	4080111600
4080111000	4080109400
4080109100	4080108900
4080110000	4080109700
4080110400	4080109300
4080109800	4080022202
4080023001	4080110700
4080022503	4080110800
4080110900	4080022502
4080110600	4080110200
4080110500	4080110300
4080110100	4080022501
4080112800	4080112900
4080112700	4080112500
4080113400	4070049300
4070049900	4070049800
4070054100	4070053600
4070053500	4070053700
4070053800	4070054400
4070054600	4070054500
4070054200	4070054900
4070054300	4070054700
4070055000	4070054000
4070053900	4070053200
4070053300	4070017503
4070017502	4070052700
4070053100	4070052800
4070052500	4070017201
4070051700	4070052900
4070051400	4070051100
4070050500	4070048900
4070049000	4070049500
4070052600	4070053400
4070017101	4070049600
4070014001	4080113300
4080113200	4080113000
4080111800	4080112600
4080112400	4080112200
4080112300	4080112100
4080112000	4080111900
4080111700	4080111500
4080111400	4080111200
4080111300	4080111100
4080109900	4080109500
4080109600	4080108800
4080021403	4080021402
4080021401	4080107400
4080107100	4080106900
4080019101	4080101800
4080103800	4080103500
4080103400	4080103300
4080103200	4080103100
4080102900	4080015701
4080015401	4080104400
4080102200	4080016803
4080016802	4080016801
4080016401	4080097700
4080097500	4080098000
4080099600	4080099700
4080099300	4080099000
4080097900	4080014802
4080098300	4080098900
4080098700	4080098400
4080014801	4080012801
4080093400	4080094100
4080011701	4080101200
4080101500	4080098200
4080096800	4080093700
4080101900	4080102000
4080102100	4080102400
4080102300	4080017102
4080017101	4080103000
4070036200	4070038900
4070008007	4070008006
4070008003	4070008004
4070008005	4070008001
4070008002	4070009902
4070009901	4070008105
4070008104	4070036700
4070008106	4080107000
4070008108	4070008107
4070008109	4080107700
4080107600	4080020802
4080020801	4080020502
4080020503	4080105900
4080105400	4080105300
4080105800	4080105700
4080105200	4080105100
4080104800	4080104900
4080105000	4080105500
4080018302	4080018301
4080104200	4080103900
4080104100	4080104000
4080104300	4080104700
4080104500	4080017801
4080017802	4080017601
4080103700	4080101600
4080101700	4080101100
4080100700	4080097000
4080095600	4080093000
4080097800	4080099900
4080100000	4080097300
4080100200	4080100800
4080100900	4080098500
4080098600	4080015201
4080094700	4080096300
4080097100	4080097400
4080097600	4080098100
4080098800	4080099200
4080099100	4080099400
4080100100	4080099800
4080100500	4080100400
4080100300	4080100600
4080014601	4080014302
4080014303	4080014301
4080096400	4080096000
4080089400	4080089300
4080089000	4080088900
4080088800	4080088600
4080007601	4080088700
4080006504	4080006502
4080006503	4080088500
4080087800	4080087900
4080087700	4080087600
4080088000	4080012401
4080008702	4080008701
4080086200	4080086100
4080006501	4080085300
4080085200	4080088400
4080086900	4080086400
4080086000	4080085800
4080085700	4080005502
4080084800	4080084700
4080005501	4080087100
4080085600	4080085400
4080086700	4080086800
4080087000	4080086600
4080085100	4080084900
4080082400	4080090300
4080085500	4080087300
4080084600	4080004601
4080004602	4080082700
4080082800	4080083300
4080084500	4080087500
4080006901	4080006902
4080006903	4080006906
4080006905	4080006907
4080092200	4080092300
4080090700	4080090600
4080091900	4080092500
4080096600	4080096500
4080096100	4080096200
4080095900	4080097200
4080089600	4080089700
4080090800	4080091300
4080091200	4080091100
4080091000	4080090900
4080090100	4080089200
4080089500	4080087400
4080086300	4080086500
4080082600	4080082500
4080081800	4070049100
4070048700	4070048600
4070014205	4070014204
4070014203	4070014201
4070014202	4070048800
4070050000	4070050100
4070050400	4070050600
4070050300	4070050200
4070059200	4070055100
4070054800	4070053000
4070050700	4070051000
4070018001	4070018301
4070059400	4070014901
4070051300	4070052100
4070015701	4070010601
4070044200	4070007202
4070007203	4070035500
4070007201	4080015203
4080015202	4080013104
4080013102	4080013103
4080013101	4080094300
4080094500	4080093800
4080093600	4080092700
4080094600	4080094400
4080013503	4080095700
4080095200	4080095100
4080013502	4080013501
4080094800	4080011101
4080089100	4080090400
4080007801	4080007201
4080085900	4080085000
4080084300	4080088100
4080082900	4080081900
4080082200	4080082000
4080083500	4080083800
4080084100	4080004004
4080004002	4080004001
4080092000	4080091600
4080008001	4080008601
4080019310	4080019309
4080019307	4080019308
4080019306	4080019305
4080019304	4080019303
4080019302	4080019301
4070008015	4070008014
4070008013	4070008012
4070008011	4070008010
4070012701	4070045100
4070051900	4070056300
4070059000	4070052300
4070052000	4070051600
