FID_,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,POINT_X,POINT_Y,x,y,X2,Y2
,4050000602,101,-,0,-,jj1-jeju,5,49110,405, , ,164933.787000000010000,92208.525899999993000,165,92,126° 37' 22.674"" E,33° 25' 22.176"" N
,4050007701,104,용월교,0,-,jj1-jeju,5,49110,405, , ,161328.650300000010000,97512.404599999994000,161,98,126° 35' 2.309"" E,33° 28' 13.879"" N
,4050004005,104,영평교,0,-,jj1-jeju,5,49110,405, , ,159097.093700000000000,98289.780199999994000,159,98,126° 33' 35.759"" E,33° 28' 38.812"" N
,4050002403,104,관음교,0,-,jj1-jeju,5,49110,405, , ,158898.668500000000000,94790.709700000007000,159,95,126° 33' 28.650"" E,33° 26' 45.215"" N
,4050017200,102,월라교,0,-,jj1-jeju,5,49110,405, , ,160758.546399999990000,96031.063999999998000,161,96,126° 34' 40.464"" E,33° 27' 25.724"" N
,4050017900,104,남학교,0,-,jj1-jeju,5,49110,405, , ,156168.792200000000000,96770.754400000005000,156,97,126° 31' 42.611"" E,33° 27' 49.092"" N
,4050018000,104,남학교,0,-,jj1-jeju,5,49110,405, , ,156218.015500000010000,96773.640299999999000,156,97,126° 31' 44.516"" E,33° 27' 49.193"" N
,4050003102,104,오봉교,0,-,jj1-jeju,5,49110,405, , ,156041.048199999990000,98037.742899999997000,156,98,126° 31' 37.441"" E,33° 28' 30.195"" N
,4050004201,104,제2아라교,0,-,jj1-jeju,5,49110,405, , ,157495.573600000000000,98296.428000000000000,157,98,126° 32' 33.730"" E,33° 28' 38.803"" N
,4050004205,104,오장교,0,-,jj1-jeju,5,49110,405, , ,156469.756400000010000,98038.469400000002000,156,98,126° 31' 54.044"" E,33° 28' 30.282"" N
,4050003801,104,도근교,0,-,jj1-jeju,5,49110,405, , ,149883.177399999990000,97560.748000000007000,150,98,126° 27' 39.047"" E,33° 28' 13.740"" N
,4050002901,104,제1해안교,0,-,jj1-jeju,5,49110,405, , ,149252.505500000000000,96771.894100000005000,149,97,126° 27' 14.783"" E,33° 27' 48.030"" N
,4050021000,104,도평교,0,-,jj1-jeju,5,49110,405, , ,149070.652100000010000,98593.226500000004000,149,99,126° 27' 7.369"" E,33° 28' 47.113"" N
,4050044600,104,내도교,0,-,jj1-jeju,5,49110,405, , ,147982.380000000000000,100058.688500000000000,148,100,126° 26' 24.913"" E,33° 29' 34.488"" N
,4050044200,104,내도교,0,-,jj1-jeju,5,49110,405, , ,147911.346800000000000,100025.480800000000000,148,100,126° 26' 22.168"" E,33° 29' 33.398"" N
,4050047400,104,이호교,0,-,jj1-jeju,5,49110,405, , ,149410.765300000000000,100437.148100000010000,149,100,126° 27' 20.168"" E,33° 29' 47.018"" N
,4050031800,104,흘천5교,0,-,jj1-jeju,5,49110,405, , ,152267.828500000000000,99266.954899999997000,152,99,126° 29' 11.071"" E,33° 29' 9.510"" N
,4050025500,104,흘천4교,0,-,jj1-jeju,5,49110,405, , ,152294.739000000000000,98882.852899999998000,152,99,126° 29' 12.187"" E,33° 28' 57.048"" N
,4050021200,104,흘천1교,0,-,jj1-jeju,5,49110,405, , ,152906.726000000000000,98589.354900000006000,153,99,126° 29' 35.946"" E,33° 28' 47.619"" N
,4050058500,104,제3소수교,0,-,jj1-jeju,5,49110,405, , ,151744.387599999990000,101917.452800000000000,152,102,126° 28' 50.282"" E,33° 30' 35.451"" N
,4050058300,104,한천교,0,-,jj1-jeju,5,49110,405, , ,154598.496300000000000,101831.363600000000000,155,102,126° 30' 40.880"" E,33° 30' 33.107"" N
,4050052900,104,제3한천교,0,-,jj1-jeju,5,49110,405, , ,154583.909900000000000,101133.071200000010000,155,101,126° 30' 40.442"" E,33° 30' 10.440"" N
,4050012201,104,동산교,0,-,jj1-jeju,5,49110,405, , ,154657.927200000010000,100825.713800000000000,155,101,126° 30' 43.366"" E,33° 30' 0.476"" N
,4050049200,104,삼오교,0,-,jj1-jeju,5,49110,405, , ,155380.603399999990000,100602.595900000000000,155,101,126° 31' 11.403"" E,33° 29' 53.344"" N
,4050049700,104,제2오라교,0,-,jj1-jeju,5,49110,405, , ,155062.265199999990000,100627.636600000000000,155,101,126° 30' 59.066"" E,33° 29' 54.108"" N
,4050036200,104,소평교,0,-,jj1-jeju,5,49110,405, , ,154890.125700000000000,99530.106000000000000,155,100,126° 30' 52.596"" E,33° 29' 18.460"" N
,4050057100,104,삼성교,0,-,jj1-jeju,5,49110,405, , ,156276.111200000010000,101480.449900000010000,156,101,126° 31' 45.940"" E,33° 30' 21.969"" N
,4050012801,104,동광장교,0,-,jj1-jeju,5,49110,405, , ,156774.131400000010000,101162.305800000000000,157,101,126° 32' 5.290"" E,33° 30' 11.716"" N
,4050043300,104,도노교,0,-,jj1-jeju,5,49110,405, , ,155525.539699999990000,99944.461500000005000,156,100,126° 31' 17.135"" E,33° 29' 32.005"" N
,4050051800,104,가령교,0,-,jj1-jeju,5,49110,405, , ,156968.033399999990000,100954.599200000000000,157,101,126° 32' 12.838"" E,33° 30' 5.003"" N
,4050048200,104,산지3교,0,-,jj1-jeju,5,49110,405, , ,157369.394300000010000,100477.880999999990000,157,100,126° 32' 28.469"" E,33° 29' 49.588"" N
,4050051700,104,산지1교,0,-,jj1-jeju,5,49110,405, , ,157230.263700000010000,100949.675600000000000,157,101,126° 32' 22.998"" E,33° 30' 4.881"" N
,4050045800,104,산지4교,0,-,jj1-jeju,5,49110,405, , ,157343.315600000000000,100233.438400000000000,157,100,126° 32' 27.501"" E,33° 29' 41.650"" N
,4050039300,104,연북5교,0,-,jj1-jeju,5,49110,405, , ,157587.197099999990000,99676.843399999998000,158,100,126° 32' 37.043"" E,33° 29' 23.620"" N
,4050021700,104,연북3교,0,-,jj1-jeju,5,49110,405, , ,155881.725400000000000,98662.636599999998000,156,99,126° 31' 31.159"" E,33° 28' 50.454"" N
,4050067400,104,용진교,0,-,jj1-jeju,5,49110,405, , ,156379.142700000000000,102656.549199999990000,156,103,126° 31' 49.726"" E,33° 31' 0.156"" N
,4050014201,104,별도교,0,-,jj1-jeju,5,49110,405, , ,158607.770200000000000,102313.797900000010000,159,102,126° 33' 16.138"" E,33° 30' 49.351"" N
,4050058200,104,제3거로교,0,-,jj1-jeju,5,49110,405, , ,159064.766100000010000,101798.863000000000000,159,102,126° 33' 33.930"" E,33° 30' 32.701"" N
,4050069400,104,둠벵이교,0,-,jj1-jeju,5,49110,405, , ,160994.343100000000000,103507.171900000000000,161,104,126° 34' 48.423"" E,33° 31' 28.407"" N
,4050016300,104,태안교,0,-,jj1-jeju,5,49110,405, , ,151842.837499999990000,94888.562900000004000,152,95,126° 28' 55.455"" E,33° 26' 47.334"" N
,4050022600,101,-,0,-,jj1-jeju,5,49110,405, , ,151722.218200000000000,98744.102700000003000,152,99,126° 28' 50.038"" E,33° 28' 52.452"" N
,4050009301,101,-,1,-,jj1-jeju,5,49110,405, , ,152056.853200000010000,100120.112100000000000,152,100,126° 29' 2.735"" E,33° 29' 37.166"" N
,4050026700,102,-,0,-,jj1-jeju,5,49110,405, , ,150647.986100000010000,98991.294500000004000,151,99,126° 28' 8.382"" E,33° 29' 0.298"" N
,4050033300,101,-,0,-,jj1-jeju,5,49110,405, , ,151134.589199999990000,99360.053599999999000,151,99,126° 28' 27.158"" E,33° 29' 12.347"" N
,4050032700,101,-,0,-,jj1-jeju,5,49110,405, , ,151175.914300000000000,99314.964300000007000,151,99,126° 28' 28.767"" E,33° 29' 10.891"" N
,4050032200,101,-,0,-,jj1-jeju,5,49110,405, , ,151210.324599999990000,99279.702200000000000,151,99,126° 28' 30.107"" E,33° 29' 9.752"" N
,4050028800,101,-,0,-,jj1-jeju,5,49110,405, , ,151192.378700000000000,99104.622499999998000,151,99,126° 28' 29.446"" E,33° 29' 4.067"" N
,4050031700,101,-,0,-,jj1-jeju,5,49110,405, , ,146724.627899999990000,99293.813299999994000,147,99,126° 25' 36.355"" E,33° 29' 9.440"" N
,4050029500,102,-,0,-,jj1-jeju,5,49110,405, , ,147162.979499999990000,99190.093099999998000,147,99,126° 25' 53.356"" E,33° 29' 6.152"" N
,4050007901,103,-,0,-,jj1-jeju,5,49110,405, , ,146403.213900000000000,99928.228900000002000,146,100,126° 25' 23.769"" E,33° 29' 29.973"" N
,4050050800,103,-,0,-,jj1-jeju,5,49110,405, , ,150239.579800000010000,100781.522800000010000,150,101,126° 27' 52.206"" E,33° 29' 58.335"" N
,4050067600,101,-,0,-,jj1-jeju,5,49110,405, , ,155086.658300000010000,102675.552000000000000,155,103,126° 30' 59.641"" E,33° 31' 0.580"" N
,4050016200,102,-,0,-,jj1-jeju,5,49110,405, , ,151786.415899999990000,94882.549599999998000,152,95,126° 28' 53.271"" E,33° 26' 47.129"" N
,4050018700,105,-,0,-,jj1-jeju,5,49110,405, , ,148438.442700000010000,97325.304900000003000,148,97,126° 26' 43.145"" E,33° 28' 5.852"" N
,4050018300,101,해안교,0,-,jj1-jeju,5,49110,405, , ,149298.625900000010000,97114.582100000000000,149,97,126° 27' 16.499"" E,33° 27' 59.160"" N
,4050018400,104,해안교,0,-,jj1-jeju,5,49110,405, , ,149246.515300000000000,97134.072300000000000,149,97,126° 27' 14.477"" E,33° 27' 59.784"" N
,4050002902,101,해안육교,0,-,jj1-jeju,5,49110,405, , ,149465.745200000000000,97050.472699999998000,149,97,126° 27' 22.984"" E,33° 27' 57.108"" N
,4050002701,104,광령교,0,-,jj1-jeju,5,49110,405, , ,148664.212200000010000,96474.755099999995000,149,96,126° 26' 52.063"" E,33° 27' 38.285"" N
,4050050600,104,산지2교,0,-,jj1-jeju,5,49110,405, , ,157375.798500000000000,100735.048299999990000,157,101,126° 32' 28.673"" E,33° 29' 57.935"" N
,4050021900,104,연북2교,0,-,jj1-jeju,5,49110,405, , ,155231.038100000010000,98694.945699999997000,155,99,126° 31' 5.951"" E,33° 28' 51.405"" N
,4050022000,104,연북2교,0,-,jj1-jeju,5,49110,405, , ,155072.674100000000000,98704.690000000002000,155,99,126° 30' 59.816"" E,33° 28' 51.698"" N
,4050065100,104,무명,0,-,jj1-jeju,5,49110,405, , ,156204.567099999990000,102429.918400000000000,156,102,126° 31' 43.001"" E,33° 30' 52.775"" N
,4050018600,104,무수천제2교,0,-,jj1-jeju,5,49110,405, , ,148536.021700000010000,97309.900500000003000,149,97,126° 26' 46.927"" E,33° 28' 5.369"" N
,4050000603,102,-,0,-,jj1-jeju,5,49110,405, , ,164573.687400000000000,91234.484500000006000,165,91,126° 37' 8.874"" E,33° 24' 50.518"" N
,4050061900,103,-,0,-,jj1-jeju,5,49110,405, , ,156336.091699999990000,102241.167900000000000,156,102,126° 31' 48.131"" E,33° 30' 46.668"" N
,4050014100,101,-,1,제주ITS참조,jj1-jeju,5,49110,405, , ,158065.191400000010000,102124.803799999990000,158,102,126° 32' 55.147"" E,33° 30' 43.140"" N
,4050053200,103,-,0,-,jj1-jeju,5,49110,405, , ,155083.218400000010000,101169.134600000000000,155,101,126° 30' 59.780"" E,33° 30' 11.687"" N
,4050070200,102,-,0,-,jj1-jeju,5,49110,405, , ,162202.449700000000000,103869.758900000000000,162,104,126° 35' 35.185"" E,33° 31' 40.331"" N
,4050022900,101,-,0,-,jj1-jeju,5,49110,405, , ,154330.348700000000000,98737.452200000000000,154,99,126° 30' 31.058"" E,33° 28' 52.648"" N
,4050010801,101,-,0,-,jj1-jeju,5,49110,405, , ,150126.429500000000000,100236.670199999990000,150,100,126° 27' 47.932"" E,33° 29' 40.632"" N
,4050016700,102,-,0,-,jj1-jeju,5,49110,405, , ,158946.037900000000000,95028.859400000001000,159,95,126° 33' 30.445"" E,33° 26' 52.951"" N
,4050058600,101,-,0,-,jj1-jeju,5,49110,405, , ,155986.634300000010000,101908.850500000000000,156,102,126° 31' 34.649"" E,33° 30' 35.831"" N
,4050059700,101,-,0,-,jj1-jeju,5,49110,405, , ,156468.501300000000000,102101.333199999990000,156,102,126° 31' 53.285"" E,33° 30' 42.149"" N
,4050057400,101,호남석재사거리,0,-,jj1-jeju,5,49110,405, , ,156664.230300000000000,101728.948000000000000,157,102,126° 32' 0.934"" E,33° 30' 30.091"" N
,4050042800,101,-,0,-,jj1-jeju,5,49110,405, , ,152922.951999999990000,99928.028999999995000,153,100,126° 29' 36.321"" E,33° 29' 31.070"" N
,4050013302,103,-,0,-,jj1-jeju,5,49110,405, , ,159138.721400000010000,101395.321700000000000,159,101,126° 33' 36.862"" E,33° 30' 19.613"" N
,4050044400,103,-,0,-,jj1-jeju,5,49110,405, , ,162249.333900000000000,99966.143899999995000,162,100,126° 35' 37.594"" E,33° 29' 33.638"" N
,4050021600,102,-,0,-,jj1-jeju,5,49110,405, , ,154331.200400000000000,98628.933099999995000,154,99,126° 30' 31.111"" E,33° 28' 49.126"" N
,4050022500,101,-,1,-,jj1-jeju,5,49110,405, , ,150886.249699999990000,98747.172699999996000,151,99,126° 28' 17.659"" E,33° 28' 52.415"" N
,4050024000,101,-,0,-,jj1-jeju,5,49110,405, , ,150802.084500000000000,98833.406499999997000,151,99,126° 28' 14.382"" E,33° 28' 55.200"" N
,4050031200,101,-,1,-,jj1-jeju,5,49110,405, , ,150399.821100000000000,99243.757599999997000,150,99,126° 27' 58.720"" E,33° 29' 8.451"" N
,4050034300,101,-,1,-,jj1-jeju,5,49110,405, , ,150606.849599999990000,99452.698199999999000,151,99,126° 28' 6.697"" E,33° 29' 15.267"" N
,4050038600,101,-,1,-,jj1-jeju,5,49110,405, , ,150831.595299999990000,99679.517999999996000,151,100,126° 28' 15.358"" E,33° 29' 22.666"" N
,4050009001,103,-,0,-,jj1-jeju,5,49110,405, , ,151749.239200000010000,100112.072000000000000,152,100,126° 28' 50.820"" E,33° 29' 36.856"" N
,4050044300,102,-,0,-,jj1-jeju,5,49110,405, , ,150093.915199999990000,100015.525500000000000,150,100,126° 27' 46.716"" E,33° 29' 33.449"" N
,4050053500,101,-,0,-,jj1-jeju,5,49110,405, , ,150139.462600000000000,101218.586400000000000,150,101,126° 27' 48.240"" E,33° 30' 12.503"" N
,4050052800,101,-,0,-,jj1-jeju,5,49110,405, , ,150124.988300000000000,101142.474200000000000,150,101,126° 27' 47.694"" E,33° 30' 10.031"" N
,4050046800,101,-,0,-,jj1-jeju,5,49110,405, , ,156058.863600000010000,100333.108200000000000,156,100,126° 31' 37.726"" E,33° 29' 44.698"" N
,4050050200,103,-,0,-,jj1-jeju,5,49110,405, , ,156041.083600000010000,100664.876399999990000,156,101,126° 31' 36.978"" E,33° 29' 55.464"" N
,4050048300,101,-,0,-,jj1-jeju,5,49110,405, , ,156058.912600000010000,100494.984500000010000,156,100,126° 31' 37.699"" E,33° 29' 49.952"" N
,4050011900,101,도남입구,1,제주ITS참조,jj1-jeju,5,49110,405, , ,155854.562100000010000,100807.761100000000000,156,101,126° 31' 29.727"" E,33° 30' 0.073"" N
,4050002600,101,제주대학로터리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158272.720200000010000,95913.084400000007000,158,96,126° 33' 4.228"" E,33° 27' 21.557"" N
,4050003300,101,-,0,제주ITS참조,jj1-jeju,5,49110,405, , ,154823.654899999990000,97170.820900000006000,155,97,126° 30' 50.449"" E,33° 28' 1.876"" N
,4050057900,101,-,0,-,jj1-jeju,5,49110,405, , ,151335.971900000000000,101801.609800000010000,151,102,126° 28' 34.481"" E,33° 30' 31.625"" N
,4050054300,101,-,0,-,jj1-jeju,5,49110,405, , ,154072.189900000000000,101261.839900000010000,154,101,126° 30' 20.593"" E,33° 30' 14.541"" N
,4050050100,101,-,0,-,jj1-jeju,5,49110,405, , ,156697.670799999990000,100649.303700000000000,157,101,126° 32' 2.417"" E,33° 29' 55.054"" N
,4050048600,102,-,0,-,jj1-jeju,5,49110,405, , ,151346.212700000000000,100544.343100000000000,151,101,126° 28' 35.123"" E,33° 29' 50.820"" N
,4050008600,101,외도연대마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,146865.910600000000000,100041.021800000000000,147,100,126° 25' 41.668"" E,33° 29' 33.717"" N
,4050010200,101,내도동입구,0,제주ITS참조,jj1-jeju,5,49110,405, , ,148433.622399999990000,100126.401500000010000,148,100,126° 26' 42.379"" E,33° 29' 36.764"" N
,4050010900,101,현사마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,148944.366500000000000,100270.291700000000000,149,100,126° 27' 2.134"" E,33° 29' 41.522"" N
,4050010800,101,이호동입구2,0,제주ITS참조,jj1-jeju,5,49110,405, , ,149967.499699999990000,100271.773800000000000,150,100,126° 27' 41.768"" E,33° 29' 41.744"" N
,4050011000,101,이호동입구1,0,제주ITS참조,jj1-jeju,5,49110,405, , ,149813.975700000010000,100310.248700000000000,150,100,126° 27' 35.813"" E,33° 29' 42.967"" N
,4050010600,101,도두삼거리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,150400.378499999990000,100178.273800000000000,150,100,126° 27' 58.555"" E,33° 29' 38.782"" N
,4050003800,101,월산마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,150087.517100000000000,97818.738200000007000,150,98,126° 27' 46.908"" E,33° 28' 22.148"" N
,4050009300,101,제성마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,152120.559000000010000,100122.471699999990000,152,100,126° 29' 5.202"" E,33° 29' 37.253"" N
,4050010000,101,신성마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,152499.088300000000000,100131.037200000010000,152,100,126° 29' 19.864"" E,33° 29' 37.592"" N
,4050011700,101,오라3동,0,제주ITS참조,jj1-jeju,5,49110,405, , ,153793.699700000000000,100739.749900000000000,154,101,126° 30' 9.901"" E,33° 29' 57.553"" N
,4050062900,103,광덕아파트,0,시스템노드,jj1-jeju,5,49110,405, , ,157480.269200000010000,102277.096800000000000,157,102,126° 32' 32.457"" E,33° 30' 48.000"" N
,4050014200,101,제주교대,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158516.937500000000000,102283.214700000000000,159,102,126° 33' 12.624"" E,33° 30' 48.345"" N
,4050014400,101,거로마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,158741.000000000000000,102388.816700000000000,159,102,126° 33' 21.288"" E,33° 30' 51.804"" N
,4050015000,101,동중입구,0,제주ITS참조,jj1-jeju,5,49110,405, , ,160190.484200000010000,102974.602199999990000,160,103,126° 34' 17.358"" E,33° 31' 11.015"" N
,4050015400,101,삼양동사무소,0,제주ITS참조,jj1-jeju,5,49110,405, , ,161483.565399999990000,103121.453200000000000,161,103,126° 35' 7.441"" E,33° 31' 15.951"" N
,4050008300,101,법원사거리,0,제주ITS참조,jj1-jeju,5,49110,405, , ,156842.667599999990000,99993.304499999998000,157,100,126° 32' 8.148"" E,33° 29' 33.784"" N
,4050003700,101,아라주공아파트,0,제주ITS참조,jj1-jeju,5,49110,405, , ,157767.312500000000000,97856.990699999995000,158,98,126° 32' 44.329"" E,33° 28' 24.579"" N
,4050003600,101,인다마을,0,제주ITS참조,jj1-jeju,5,49110,405, , ,157749.391600000000000,97587.174799999993000,158,98,126° 32' 43.680"" E,33° 28' 15.819"" N
,4050002200,101,-,0,제주ITS참조,jj1-jeju,5,49110,405, , ,160284.161100000000000,93973.068499999994000,160,94,126° 34' 22.422"" E,33° 26' 18.865"" N
,4050006400,101,노형파출소,0,제주ITS참조,jj1-jeju,5,49110,405, , ,151686.347700000010000,99308.884300000005000,152,99,126° 28' 48.539"" E,33° 29' 10.777"" N
,4050018800,102,-,0,-,jj1-jeju,5,49110,405, , ,152670.222700000010000,97484.059200000003000,153,97,126° 29' 26.996"" E,33° 28' 11.707"" N
,4050010503,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,147732.268000000010000,100202.029899999990000,148,100,126° 26' 15.194"" E,33° 29' 39.096"" N
,4050043600,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,147761.293400000000000,99990.371700000003000,148,100,126° 26' 16.363"" E,33° 29' 32.232"" N
,4050024700,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148327.694800000000000,98864.092799999999000,148,99,126° 26' 38.537"" E,33° 28' 55.776"" N
,4050023100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148533.573000000000000,98793.270300000004000,149,99,126° 26' 46.526"" E,33° 28' 53.513"" N
,4050020800,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149647.709399999990000,98543.482000000004000,150,99,126° 27' 29.729"" E,33° 28' 45.596"" N
,4050003802,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149799.572799999990000,97447.248900000006000,150,97,126° 27' 35.832"" E,33° 28' 10.042"" N
,4050016500,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,150958.399100000010000,94920.288600000000000,151,95,126° 28' 21.206"" E,33° 26' 48.219"" N
,4050017000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,149253.858700000010000,95653.358399999997000,149,96,126° 27' 15.063"" E,33° 27' 11.726"" N
,4050003101,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,155275.282700000010000,97126.386799999993000,155,97,126° 31' 7.946"" E,33° 28' 0.502"" N
,4050004204,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156492.515699999990000,98122.393200000006000,156,98,126° 31' 54.911"" E,33° 28' 33.009"" N
,4050026300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157031.915299999990000,98932.147299999997000,157,99,126° 32' 15.662"" E,33° 28' 59.370"" N
,4050039900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156200.946200000010000,99704.432499999995000,156,100,126° 31' 43.340"" E,33° 29' 24.314"" N
,4050038000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156821.992900000010000,99637.665699999998000,157,100,126° 32' 7.409"" E,33° 29' 22.238"" N
,4050007101,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157056.456400000000000,99725.432700000005000,157,100,126° 32' 16.476"" E,33° 29' 25.121"" N
,4050004202,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157248.366899999990000,98349.234400000001000,157,98,126° 32' 24.146"" E,33° 28' 40.481"" N
,4050035500,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158112.740900000000000,99451.556899999996000,158,99,126° 32' 57.439"" E,33° 29' 16.382"" N
,4050040000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158341.894499999990000,99708.456500000000000,158,100,126° 33' 6.272"" E,33° 29' 24.753"" N
,4050034100,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159415.431799999990000,99402.209799999997000,159,99,126° 33' 47.907"" E,33° 29' 14.961"" N
,4050033400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159060.285600000000000,99324.473800000007000,159,99,126° 33' 34.163"" E,33° 29' 12.390"" N
,4050004006,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159269.222400000000000,98372.607099999994000,159,98,126° 33' 42.412"" E,33° 28' 41.524"" N
,4050004004,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158462.269499999990000,98375.521999999997000,158,98,126° 33' 11.157"" E,33° 28' 41.507"" N
,4050004003,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158147.463400000010000,98335.891099999993000,158,98,126° 32' 58.971"" E,33° 28' 40.176"" N
,4050018500,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158597.352400000000000,97238.635800000004000,159,97,126° 33' 16.578"" E,33° 28' 4.626"" N
,4050017400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,159135.255700000010000,96316.795599999998000,159,96,126° 33' 37.560"" E,33° 27' 34.780"" N
,4050017300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158550.522600000000000,96123.245999999999000,159,96,126° 33' 14.950"" E,33° 27' 28.417"" N
,4050016600,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,158760.794700000000000,94996.342099999994000,159,95,126° 33' 23.278"" E,33° 26' 51.870"" N
,4050017100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157707.198500000000000,95996.882899999997000,158,96,126° 32' 42.316"" E,33° 27' 24.197"" N
,4050021800,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,155293.375700000000000,98693.017300000007000,155,99,126° 31' 8.366"" E,33° 28' 51.352"" N
,4050049400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157950.516500000000000,100598.961200000010000,158,101,126° 32' 50.961"" E,33° 29' 53.600"" N
,4050037000,102,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,160081.374099999990000,99576.967600000004000,160,100,126° 34' 13.674"" E,33° 29' 20.724"" N
,4050027000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157162.654799999990000,98972.691999999995000,157,99,126° 32' 20.719"" E,33° 29' 0.704"" N
,4050059100,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,151866.614600000000000,101958.581800000000000,152,102,126° 28' 55.010"" E,33° 30' 36.806"" N
,4050002702,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,148690.690100000010000,96490.995599999995000,149,96,126° 26' 53.085"" E,33° 27' 38.817"" N
,4050000900,101,노루생이,0,구축기준미달,jj1-jeju,5,49110,405, , ,152704.425300000000000,91883.110600000000000,153,92,126° 29' 29.381"" E,33° 25' 9.924"" N
,4050030200,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156977.881400000010000,99190.435800000007000,157,99,126° 32' 13.525"" E,33° 29' 7.745"" N
,4050032300,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157066.894700000000000,99260.066000000006000,157,99,126° 32' 16.961"" E,33° 29' 10.018"" N
,4050052000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,150512.598999999990000,101024.235300000000000,151,101,126° 28' 2.734"" E,33° 30' 6.258"" N
,4050023000,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,156325.503600000000000,98735.199699999997000,156,99,126° 31' 48.335"" E,33° 28' 52.874"" N
,4050045900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157357.897000000000000,100241.966499999990000,157,100,126° 32' 28.064"" E,33° 29' 41.929"" N
,4050043400,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157945.162199999990000,99936.218699999998000,158,100,126° 32' 50.866"" E,33° 29' 32.089"" N
,4050028900,101,-,0,구축기준미달,jj1-jeju,5,49110,405, , ,157593.433500000010000,99099.383700000006000,158,99,126° 32' 37.383"" E,33° 29' 4.878"" N
,4050037500,103,-,0,-,jj1-jeju,5,49110,405, , ,158287.987400000010000,99604.008300000001000,158,100,126° 33' 4.201"" E,33° 29' 21.355"" N
,4080014700,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080014700, ,184823.324200000000000,81386.116299999994000,185,81,126° 50' 13.200"" E,33° 19' 32.575"" N
,4080015000,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080015000, ,184319.107300000000000,81571.014899999995000,184,82,126° 49' 53.693"" E,33° 19' 38.551"" N
,4080015700,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080015700, ,184099.958500000010000,82181.425900000002000,184,82,126° 49' 45.181"" E,33° 19' 58.352"" N
,4080017500,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080017500, ,183290.390699999990000,85319.115099999995000,183,85,126° 49' 13.668"" E,33° 21' 40.153"" N
,4080018900,101,-,0,제주ITS참조,korea,5, ,408,OEXT4080018900, ,181380.651400000000000,87701.644499999995000,181,88,126° 47' 59.622"" E,33° 22' 57.372"" N
