"","FID_","LINK_ID","F_NODE","T_NODE","ROAD_USE","LANES","ROAD_RANK","ROAD_NAME","MULTI_LINK","CONNECT","MAX_SPD","REST_VEH","REST_W","REST_H","REMARK","USER_ID","WORKSTATE","DEPT_CODE","STNL_REG","ROAD_TYPE","ROAD_NO","TMPID","UPLOAD_ID","SOSFNODEID","SOSTNODEID","SHAPE_STLe"
"703",NA,2.01092020147633e-314,2.01086773170474e-314,2.01085162516469e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","0621Y_FT","","TEMP1233","",233.434299833
"704",NA,2.01092025088289e-314,2.01086797873756e-314,2.01086812695726e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1234","TEMP1017",338.928955342
"705",NA,2.01092030028946e-314,2.01086812695726e-314,2.01086797873756e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1017","TEMP1234",333.186139065
"706",NA,2.01092034969602e-314,2.01086817636382e-314,2.01086847280321e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1015","TEMP1016",403.886022138
"707",NA,2.01092039910259e-314,2.01086847280321e-314,2.01086817636382e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1016","TEMP1015",414.483502005
"708",NA,2.01092044850915e-314,2.01086847280321e-314,2.01085286082287e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1016","",1130.93298717
"709",NA,2.01092049791572e-314,2.01085286082287e-314,2.01086847280321e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609_S","","","TEMP1016",1141.43790292
"710",NA,2.01092054732228e-314,2.01086847280321e-314,2.0108528603288e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1016","",1175.69979755
"711",NA,2.01092059672885e-314,2.0108528603288e-314,2.01086847280321e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609_S","","","TEMP1016",1196.30217951
"712",NA,2.01092064613541e-314,2.01085276151567e-314,2.01086871983603e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609_S","","","TEMP1013",322.772407678
"713",NA,2.01092069554197e-314,2.01086871983603e-314,2.01085276151567e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1013","",338.917958939
"714",NA,2.0109209425748e-314,2.01086753407848e-314,2.01085236725129e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1042","",1116.1852117
"715",NA,2.01092099198136e-314,2.01085236725129e-314,2.01086753407848e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609_S","","","TEMP1042",1125.63822214
"716",NA,2.01092104138793e-314,2.01086753407848e-314,2.010867929331e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1042","TEMP1003",911.451206665
"717",NA,2.01092109079449e-314,2.010867929331e-314,2.01086753407848e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1003","TEMP1042",914.803988994
"718",NA,2.01092114020106e-314,2.010867929331e-314,2.01086787992443e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1003","TEMP1004",27.6362649242
"719",NA,2.01092118960762e-314,2.01086787992443e-314,2.010867929331e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1004","TEMP1003",28.6252923619
"720",NA,2.01092123901419e-314,2.01086783051787e-314,2.01086763289161e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1005","TEMP1010",930.314421324
"721",NA,2.01092128842075e-314,2.01086763289161e-314,2.01086783051787e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1010","TEMP1005",932.290306778
"722",NA,2.01092133782731e-314,2.01086718823253e-314,2.01086600247498e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1007","TEMP1048",1160.31564938
"723",NA,2.01092138723388e-314,2.01086600247498e-314,2.01086718823253e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1048","TEMP1007",1152.38497304
"724",NA,2.01092143664044e-314,2.01086565662903e-314,2.01086723763909e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1252","TEMP1006",1570.90646251
"725",NA,2.01092148604701e-314,2.01086723763909e-314,2.01086565662903e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1006","TEMP1252",1577.27796645
"726",NA,2.01092262239799e-314,2.01086723763909e-314,2.01086748467192e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1006","TEMP1008",326.167256892
"727",NA,2.01092267180456e-314,2.01086748467192e-314,2.01086723763909e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1008","TEMP1006",313.756050633
"728",NA,2.01092272121112e-314,2.01086748467192e-314,2.01086718823253e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1008","TEMP1007",286.293216522
"729",NA,2.01092277061769e-314,2.01086718823253e-314,2.01086748467192e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1007","TEMP1008",289.335395864
"730",NA,2.01092282002425e-314,2.01086842339664e-314,2.01086837399008e-314,0,1,107,"-",0,0,30,0,43200,0,"유수암교","",5,49000,407,3,"-","NTIC_0609","","TEMP1011","TEMP1012",27.3147691165
"731",NA,2.01092286943082e-314,2.01086837399008e-314,2.01086842339664e-314,0,1,107,"-",0,0,30,0,43200,0,"유수암교","",5,49000,407,3,"-","NTIC_0609","","TEMP1012","TEMP1011",20.1065809806
"732",NA,2.01092291883738e-314,2.01086837399008e-314,2.01086763289161e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1012","TEMP1010",955.003533828
"733",NA,2.01092296824395e-314,2.01086763289161e-314,2.01086837399008e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1010","TEMP1012",962.373959928
"734",NA,2.01092301765051e-314,2.01086871983603e-314,2.01086842339664e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1013","TEMP1011",774.876596451
"735",NA,2.01092306705707e-314,2.01086842339664e-314,2.01086871983603e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","0621Y_F","","TEMP1011","TEMP1013",783.959152407
"736",NA,2.01092311646364e-314,2.01086871983603e-314,2.01086807755069e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1013","TEMP1014",1081.62640857
"737",NA,2.0109231658702e-314,2.01086807755069e-314,2.01086871983603e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1014","TEMP1013",1079.17860477
"738",NA,2.01092321527677e-314,2.01086758348505e-314,2.01086807755069e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1009","TEMP1014",1424.28116357
"739",NA,2.01092326468333e-314,2.01086807755069e-314,2.01086758348505e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1014","TEMP1009",1417.58363805
"740",NA,2.0109233140899e-314,2.01086807755069e-314,2.01086812695726e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1014","TEMP1017",1528.99993791
"741",NA,2.01092336349646e-314,2.01086812695726e-314,2.01086807755069e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1017","TEMP1014",1528.40655283
"742",NA,2.01092341290303e-314,2.01086773170474e-314,2.01085138159032e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1233","",352.536635706
"743",NA,2.01092346230959e-314,2.01085138159032e-314,2.01086773170474e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1233",348.910908593
"744",NA,2.01092351171616e-314,2.01086773170474e-314,2.01084940236335e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1233","",3701.93842221
"745",NA,2.01092356112272e-314,2.01084940236335e-314,2.01086773170474e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609_S","","","TEMP1233",3702.2582567
"746",NA,2.01092361052929e-314,2.01086797873756e-314,2.01085138159032e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1234","",352.018196105
"747",NA,2.01092588323126e-314,2.01085138159032e-314,2.01086797873756e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1234",347.050275843
"748",NA,2.01092593263782e-314,2.0108670894194e-314,2.01085138109626e-314,0,1,103,"일반국도95호선",0,103,30,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1238","",181.776018968
"749",NA,2.01092598204439e-314,2.01085138109626e-314,2.0108670894194e-314,0,1,103,"일반국도95호선",0,103,30,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1238",173.711212585
"750",NA,2.01092603145095e-314,2.01086654594719e-314,2.01086679298001e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1248","TEMP1245",342.944197016
"751",NA,2.01092608085751e-314,2.01086679298001e-314,2.01086654594719e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1245","TEMP1248",340.921318949
"752",NA,2.01092613026408e-314,2.01086679298001e-314,2.01086570603559e-314,0,1,107,"-",0,0,40,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1245","TEMP854",1264.73259996
"753",NA,2.01092617967064e-314,2.01086570603559e-314,2.01086679298001e-314,0,1,107,"-",0,0,40,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP854","TEMP1245",1266.13283557
"754",NA,2.01092622907721e-314,2.01086679298001e-314,2.0108670894194e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1245","TEMP1238",324.211747942
"755",NA,2.01092627848377e-314,2.0108670894194e-314,2.01086679298001e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1238","TEMP1245",324.141250326
"756",NA,2.01092632789034e-314,2.01085093495498e-314,2.01086654594719e-314,0,1,103,"일반국도95호선",0,103,30,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1248",224.594807211
"757",NA,2.0109263772969e-314,2.01086654594719e-314,2.01085093495498e-314,1,1,103,"일반국도95호선",0,103,30,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1248","",220.829341208
"758",NA,2.01092642670347e-314,2.01086649654063e-314,2.01086644713406e-314,0,1,107,"-",0,0,50,0,43200,0,"제1유수암교","",5,49000,407,3,"-","NTIC_0609","","TEMP1249","TEMP1250",28.2252742542
"759",NA,2.01092647611003e-314,2.01086644713406e-314,2.01086649654063e-314,0,1,107,"-",0,0,50,0,43200,0,"제1유수암교","",5,49000,407,3,"-","NTIC_0609","","TEMP1250","TEMP1249",33.2902940596
"760",NA,2.0109265255166e-314,2.01086807755069e-314,2.01086664476032e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1014","TEMP1247",1401.23047379
"761",NA,2.01092657492316e-314,2.01086664476032e-314,2.01086807755069e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1247","TEMP1014",1408.12181025
"762",NA,2.01092662432972e-314,2.01086664476032e-314,2.01086649654063e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1247","TEMP1249",175.143626285
"763",NA,2.01092667373629e-314,2.01086649654063e-314,2.01086664476032e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1249","TEMP1247",163.795600946
"764",NA,2.01092672314285e-314,2.01086689179314e-314,2.01086664476032e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1246","TEMP1247",309.188375153
"765",NA,2.01092677254942e-314,2.01086664476032e-314,2.01086689179314e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1247","TEMP1246",307.307283686
"766",NA,2.01092682195598e-314,2.01086664476032e-314,2.01085137813186e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","TEMP1247","",159.607546255
"767",NA,2.01092687136255e-314,2.01085137813186e-314,2.01086664476032e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1247",156.269381364
"768",NA,2.01092692076911e-314,2.01086644713406e-314,2.01086629891437e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1250","TEMP1236",297.431446618
"769",NA,2.01092697017568e-314,2.01086629891437e-314,2.01086644713406e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1236","TEMP1250",297.844338694
"770",NA,2.01092701958224e-314,2.01086629891437e-314,2.01086565662903e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1236","TEMP1252",818.025403554
"771",NA,2.01092706898881e-314,2.01086565662903e-314,2.01086629891437e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1252","TEMP1236",817.085937858
"772",NA,2.01092711839537e-314,2.01085093396685e-314,2.01086511315682e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1256",179.891080077
"773",NA,2.01092716780194e-314,2.01086511315682e-314,2.01085093396685e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1256","",183.805133461
"774",NA,2.0109272172085e-314,2.01086565662903e-314,2.01086526137651e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1252","TEMP1254",497.220123634
"775",NA,2.01092726661506e-314,2.01086526137651e-314,2.01086565662903e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1254","TEMP1252",486.500946539
"776",NA,2.01092731602163e-314,2.01086526137651e-314,2.01086516256338e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1254","TEMP1255",72.9546807689
"777",NA,2.01092736542819e-314,2.01086516256338e-314,2.01086526137651e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1255","TEMP1254",80.6454788293
"778",NA,2.01092741483476e-314,2.01086600247498e-314,2.01086516256338e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1048","TEMP1255",1375.14860964
"779",NA,2.01092746424132e-314,2.01086516256338e-314,2.01086600247498e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1255","TEMP1048",1352.89497309
"780",NA,2.01092756305445e-314,2.01085093347278e-314,2.01086516256338e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1255",240.052115201
"781",NA,2.01092761246102e-314,2.01086511315682e-314,2.0108505392084e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1256","",473.575499965
"782",NA,2.01092766186758e-314,2.0108505392084e-314,2.01086511315682e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1256",489.741250637
"783",NA,2.01092771127415e-314,2.01085053871433e-314,2.01086348274019e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1263",1058.17758311
"784",NA,2.01092776068071e-314,2.01086348274019e-314,2.01085053871433e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1263","",1064.06465084
"785",NA,2.01092781008727e-314,2.01086358155332e-314,2.01086605188154e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1262","TEMP1047",2122.1310838
"786",NA,2.01092785949384e-314,2.01086605188154e-314,2.01086358155332e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1047","TEMP1262",2129.96986963
"787",NA,2.0109279089004e-314,2.01086605188154e-314,2.01086600247498e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1047","TEMP1048",237.661433454
"788",NA,2.01092795830697e-314,2.01086600247498e-314,2.01086605188154e-314,0,1,107,"-",0,0,50,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1048","TEMP1047",240.379934527
"789",NA,2.01092800771353e-314,2.010867929331e-314,2.01086605188154e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1003","TEMP1047",1536.44453454
"790",NA,2.0109280571201e-314,2.01086605188154e-314,2.010867929331e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1047","TEMP1003",1536.11085065
"791",NA,2.01092963813016e-314,2.01086348274019e-314,2.01086264282859e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1263","TEMP1389",1187.64408529
"792",NA,2.01092968753673e-314,2.01086264282859e-314,2.01086348274019e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1389","TEMP1263",1185.53559041
"793",NA,2.01092973694329e-314,2.01086269223515e-314,2.01085019286838e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1388","",177.882478211
"794",NA,2.01092978634986e-314,2.01085019286838e-314,2.01086269223515e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1388",178.362788314
"795",NA,2.01092983575642e-314,2.01085019237431e-314,2.01086269223515e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1388",323.088654022
"796",NA,2.01092988516299e-314,2.01086269223515e-314,2.01085019237431e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","TEMP1388","",323.86901385
"797",NA,2.01092993456955e-314,2.01086264282859e-314,2.01085019237431e-314,1,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","TEMP1389","",315.577260496
"798",NA,2.01092998397612e-314,2.01085019237431e-314,2.01086264282859e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1389",316.20960542
"799",NA,2.01093003338268e-314,2.01085918436907e-314,2.01085898674281e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP18","TEMP1265",3613.67657484
"800",NA,2.01093008278925e-314,2.0108591349625e-314,2.01085953021502e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP19","TEMP1412",1599.75101018
"801",NA,2.01093013219581e-314,2.01085953021502e-314,2.01085933258876e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1412","TEMP1066",321.14492628
"802",NA,2.01093018160237e-314,2.01085933258876e-314,2.01085953021502e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1066","TEMP1412",309.528661875
"803",NA,2.01093023100894e-314,2.01085987606097e-314,2.01085957962158e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP941","TEMP1413",1255.56488396
"804",NA,2.0109302804155e-314,2.01085957962158e-314,2.01085987606097e-314,0,1,107,"-",0,0,30,0,0,0,"","",5,49000,407,0,"-","NTIC_0609","","TEMP1413","TEMP941",1254.72900802
"805",NA,2.01093032982207e-314,2.01086037012662e-314,2.01084846561488e-314,1,1,103,"일반국도95호선",0,103,40,0,0,430,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1416","",340.100800428
"806",NA,2.01093037922863e-314,2.01084846561488e-314,2.01086037012662e-314,0,1,103,"일반국도95호선",0,103,40,0,0,430,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1416",375.00314407
"807",NA,2.01093047804176e-314,2.01086037012662e-314,2.01084846561488e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1416","",300.98432502
"808",NA,2.01093052744833e-314,2.01086037012662e-314,2.01084846610895e-314,1,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1416","",305.155432553
"809",NA,2.01093057685489e-314,2.01084846610895e-314,2.01086037012662e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1416",307.983156828
"810",NA,2.01093062626146e-314,2.01084846709708e-314,2.01086091359883e-314,1,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1420",287.469613835
"811",NA,2.01093067566802e-314,2.01086091359883e-314,2.01084846709708e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1420","",292.308613778
"812",NA,2.01093072507459e-314,2.01086086419226e-314,2.01084846660301e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1419","",984.877128636
"813",NA,2.01093191083214e-314,2.01084846660301e-314,2.01086086419226e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1419",994.390574287
"814",NA,2.0109319602387e-314,2.01084846759114e-314,2.01086086419226e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1419",263.507800471
"815",NA,2.01093200964526e-314,2.01086086419226e-314,2.01084846759114e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1419","",267.639615882
"816",NA,2.01093205905183e-314,2.01086125944478e-314,2.01086111122509e-314,0,1,107,"-",0,0,50,0,0,0,"신규도로","",5,49000,407,0,"-","NTIC_0609","","TEMP1426","TEMP1427",721.767012159
"817",NA,2.01093210845839e-314,2.01086111122509e-314,2.01086125944478e-314,0,1,107,"-",0,0,50,0,0,0,"신규도로","",5,49000,407,0,"-","NTIC_0609","","TEMP1427","TEMP1426",719.484193144
"818",NA,2.01093215786496e-314,2.01086091359883e-314,2.01086111122509e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1420","TEMP1427",379.66436886
"819",NA,2.01093220727152e-314,2.01086111122509e-314,2.01086091359883e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1427","TEMP1420",378.377260061
"820",NA,2.01093225667809e-314,2.01086111122509e-314,2.01086135825791e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1427","TEMP1423",446.601922124
"821",NA,2.01093230608465e-314,2.01086135825791e-314,2.01086111122509e-314,0,1,103,"일반국도95호선",0,103,50,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1423","TEMP1427",446.658512456
"822",NA,2.01093235549122e-314,2.01084920473709e-314,2.01086130885134e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1424",280.82098491
"823",NA,2.01093240489778e-314,2.01086130885134e-314,2.01084920473709e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1424","",282.242674786
"824",NA,2.01093245430435e-314,2.01086130885134e-314,2.01084920424302e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","TEMP1424","",325.339922775
"825",NA,2.01093250371091e-314,2.01084920424302e-314,2.01086130885134e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1424",334.978411505
"826",NA,2.01093255311747e-314,2.01084945127584e-314,2.01084940186928e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","0621Y_F","","","",251.302302614
"827",NA,2.01093260252404e-314,2.01084940186928e-314,2.01084945127584e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","0621Y_T","","","",244.722244312
"828",NA,2.0109326519306e-314,2.01084945127584e-314,2.01086160529073e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","0621Y_F","","","TEMP1400",254.05100873
"829",NA,2.01093270133717e-314,2.01086160529073e-314,2.01084945127584e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","0621Y_T","","TEMP1400","",255.344825445
"830",NA,2.01093275074373e-314,2.01086160529073e-314,2.01084945176991e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0609","","TEMP1400","",389.778943045
"831",NA,2.0109328001503e-314,2.01084945176991e-314,2.01086160529073e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","NTIC_0611_S","","","TEMP1400",396.226840813
"832",NA,2.01093284955686e-314,2.01084940186928e-314,2.01084945176991e-314,0,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","","","","",400.319460688
"833",NA,2.01093289896343e-314,2.01084945176991e-314,2.01084940186928e-314,1,1,103,"일반국도95호선",0,103,40,0,0,0,"","",5,49000,407,0,"95","","","","",395.769017291
